E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30a,E30b
6.7000E-09,2.2300E+01,1.3900E+01,2.1600E+01,1.6000E+01,3.0250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1500E+00,1.0000E-01,3.8000E-01,3.5593E+00,3.6322E-01,1.4005E+00,6.0000E-01,6.6700E+00,4.3395E-01,7.3596E-01,4.6279E-02,4.3027E-01
6.7000E-09,2.2300E+01,1.3900E+01,2.1600E+01,1.6000E+01,3.0250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1500E+00,1.0000E-01,3.8000E-01,3.5414E+00,3.2672E-01,1.4036E+00,6.0000E-01,6.6700E+00,4.3395E-01,7.3596E-01,4.3830E-02,4.0641E-01
6.7000E-09,2.2300E+01,1.3900E+01,2.1600E+01,1.6000E+01,2.9750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1700E+00,5.0000E-02,3.8000E-01,3.5194E+00,2.8393E-01,1.4054E+00,5.6000E-01,5.5900E+00,5.4042E-01,1.0156E+00,3.3261E-02,4.0187E-01
6.5000E-09,2.2300E+01,1.3900E+01,2.1600E+01,1.6000E+01,2.9750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1800E+00,1.4000E-01,3.8000E-01,3.4984E+00,2.4029E-01,1.4050E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,3.7838E-02,3.7842E-01
6.5000E-09,2.2300E+01,1.3900E+01,2.1600E+01,1.6000E+01,3.0000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1700E+00,4.0000E-02,3.8000E-01,3.4788E+00,1.9894E-01,1.4020E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,1.7045E-01,6.4616E-01
6.5000E-09,2.2400E+01,1.3900E+01,2.1600E+01,1.6000E+01,2.9750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1300E+00,9.0000E-02,3.8000E-01,3.4668E+00,1.5694E-01,1.3983E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,3.2273E-02,3.8231E-01
6.5000E-09,2.2400E+01,1.3900E+01,2.1600E+01,1.6000E+01,2.9750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1700E+00,6.0000E-02,3.8000E-01,3.4799E+00,1.2307E-01,1.3928E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,2.0455E-02,3.4007E-01
6.5000E-09,2.2400E+01,1.3900E+01,2.1600E+01,1.6000E+01,2.9750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1300E+00,9.0000E-02,3.8000E-01,3.4807E+00,9.8010E-02,1.3873E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,2.1250E-02,3.4003E-01
6.5000E-09,2.2400E+01,1.3900E+01,2.1600E+01,1.6000E+01,2.9750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1800E+00,3.1000E-01,3.8000E-01,3.4634E+00,8.5767E-02,1.3821E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,6.1739E-02,4.4757E-01
6.5000E-09,2.2400E+01,1.3900E+01,2.1600E+01,1.6100E+01,2.9500E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1500E+00,1.0000E-01,3.8000E-01,3.4300E+00,8.6032E-02,1.3774E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,2.0889E-02,3.4002E-01
6.6000E-09,2.2400E+01,1.3900E+01,2.1700E+01,1.6100E+01,2.9500E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1800E+00,1.4000E-01,3.8000E-01,3.3858E+00,9.3293E-02,1.3729E+00,5.5000E-01,5.2300E+00,5.8800E-01,1.1523E+00,2.2105E-02,3.4000E-01
6.6000E-09,2.2500E+01,1.3900E+01,2.1700E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1800E+00,1.4000E-01,3.8000E-01,3.3382E+00,1.1149E-01,1.3692E+00,5.9000E-01,5.7500E+00,5.6852E-01,9.3556E-01,7.2979E-02,4.6248E-01
6.6000E-09,2.2500E+01,1.3800E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1700E+00,1.3000E-01,3.9000E-01,3.2900E+00,1.3567E-01,1.3660E+00,5.9000E-01,6.1500E+00,5.6852E-01,8.0653E-01,2.7556E-02,3.6746E-01
6.5000E-09,2.2500E+01,1.3800E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1300E+00,9.0000E-02,3.9000E-01,3.2516E+00,1.7017E-01,1.3632E+00,5.8000E-01,6.2500E+00,5.8138E-01,7.6780E-01,8.4419E-02,4.9243E-01
6.5000E-09,2.2500E+01,1.3800E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1300E+00,9.0000E-02,3.9000E-01,3.2293E+00,1.9824E-01,1.3604E+00,5.8000E-01,6.1900E+00,5.8138E-01,7.7732E-01,2.6190E-02,3.4002E-01
6.5000E-09,2.2500E+01,1.3800E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1500E+00,1.0000E-01,3.9000E-01,3.2268E+00,2.1957E-01,1.3582E+00,5.9000E-01,6.5200E+00,6.0107E-01,7.0276E-01,7.6667E-02,4.8312E-01
6.5000E-09,2.2500E+01,1.3800E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1700E+00,1.3000E-01,3.8000E-01,3.2479E+00,2.4067E-01,1.3563E+00,5.7000E-01,6.3500E+00,5.9476E-01,7.3976E-01,4.4419E-02,4.0712E-01
6.6000E-09,2.2500E+01,1.3800E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1300E+00,9.0000E-02,3.9000E-01,3.2570E+00,2.6091E-01,1.3556E+00,5.8000E-01,6.6000E+00,5.8138E-01,6.6776E-01,2.4348E-02,3.4006E-01
6.6000E-09,2.2500E+01,1.3700E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1300E+00,9.0000E-02,3.9000E-01,3.2732E+00,2.7970E-01,1.3560E+00,5.8000E-01,6.4500E+00,5.8138E-01,6.9110E-01,4.0238E-02,3.9213E-01
6.8000E-09,2.2500E+01,1.3700E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1900E+00,2.8000E-01,3.9000E-01,3.2845E+00,2.9641E-01,1.3571E+00,5.8000E-01,6.4500E+00,5.8138E-01,6.9110E-01,3.8776E-02,3.9538E-01
6.8000E-09,2.2500E+01,1.3700E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1700E+00,1.3000E-01,3.9000E-01,3.2937E+00,3.1044E-01,1.3589E+00,5.8000E-01,6.4800E+00,5.8138E-01,6.5952E-01,6.0000E-02,3.4006E-01
6.8000E-09,2.2500E+01,1.3700E+01,2.1600E+01,1.6100E+01,2.9500E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1300E+00,9.0000E-02,3.9000E-01,3.3134E+00,3.2117E-01,1.3618E+00,5.8000E-01,6.5700E+00,5.8138E-01,6.4478E-01,2.4898E-02,3.4005E-01
6.8000E-09,2.2500E+01,1.3600E+01,2.1600E+01,1.6100E+01,2.9250E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1300E+00,1.0000E-02,3.9000E-01,3.3260E+00,3.2799E-01,1.3658E+00,5.8000E-01,6.3000E+00,5.8138E-01,6.7788E-01,2.8936E-02,3.4010E-01
6.5000E-09,2.2500E+01,1.3700E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1900E+00,1.5000E-01,3.9000E-01,3.3484E+00,3.3028E-01,1.3684E+00,5.8000E-01,6.4800E+00,5.8138E-01,6.5042E-01,1.6659E-01,3.6455E-01
6.5000E-09,2.2500E+01,1.3600E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1300E+00,9.0000E-02,3.9000E-01,3.3706E+00,3.3233E-01,1.3708E+00,5.9000E-01,6.5200E+00,5.6852E-01,6.3921E-01,1.6318E-01,4.5443E-01
6.5000E-09,2.2500E+01,1.3600E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1900E+00,2.5000E-01,3.9000E-01,3.3879E+00,3.3378E-01,1.3732E+00,5.9000E-01,6.2400E+00,5.6852E-01,6.6104E-01,6.4444E-02,4.0414E-01
6.7000E-09,2.2500E+01,1.3700E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1900E+00,1.5000E-01,3.9000E-01,3.3978E+00,3.3400E-01,1.3755E+00,5.9000E-01,6.2700E+00,5.6852E-01,6.6949E-01,2.5349E-02,3.4106E-01
6.7000E-09,2.2500E+01,1.3600E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1300E+00,9.0000E-02,3.9000E-01,3.4080E+00,3.3470E-01,1.3785E+00,6.0000E-01,6.4300E+00,5.5617E-01,6.2656E-01,3.1395E-02,3.7139E-01
6.7000E-09,2.2500E+01,1.3600E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1900E+00,1.5000E-01,3.9000E-01,3.4171E+00,3.3439E-01,1.3807E+00,5.8000E-01,6.4000E+00,5.4855E-01,6.3345E-01,5.4667E-02,3.4001E-01
6.7000E-09,2.2500E+01,1.3600E+01,2.1500E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1900E+00,1.5000E-01,3.9000E-01,3.4310E+00,3.1404E-01,1.3823E+00,6.0000E-01,6.4100E+00,5.5617E-01,6.3216E-01,3.0000E-02,3.4983E-01
6.6000E-09,2.2500E+01,1.3600E+01,2.1600E+01,1.6100E+01,2.8750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1800E+00,6.0000E-02,3.9000E-01,3.4424E+00,3.0332E-01,1.3842E+00,5.9000E-01,6.2100E+00,5.3644E-01,6.4937E-01,2.7043E-01,5.3441E-01
6.6000E-09,2.2500E+01,1.3600E+01,2.1600E+01,1.6100E+01,2.9000E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1900E+00,1.5000E-01,3.9000E-01,3.4567E+00,3.0113E-01,1.3866E+00,6.0000E-01,6.3400E+00,5.2480E-01,6.2588E-01,1.0091E-01,4.8210E-01
6.6000E-09,2.2500E+01,1.3700E+01,2.1500E+01,1.6100E+01,2.8750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1700E+00,1.3000E-01,3.9000E-01,3.4707E+00,3.0362E-01,1.3890E+00,6.0000E-01,6.2700E+00,5.2480E-01,6.5065E-01,1.0326E-01,5.1584E-01
6.9000E-09,2.2500E+01,1.3700E+01,2.1600E+01,1.6100E+01,2.8750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.2000E+00,1.6000E-01,3.9000E-01,3.4943E+00,3.1709E-01,1.3914E+00,6.1000E-01,6.1600E+00,5.1361E-01,6.5625E-01,1.6857E-01,6.3107E-01
6.9000E-09,2.2500E+01,1.3700E+01,2.1500E+01,1.6100E+01,2.8500E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.2000E+00,1.6000E-01,3.9000E-01,3.5103E+00,3.3971E-01,1.3935E+00,6.1000E-01,6.2000E+00,5.4428E-01,6.4757E-01,6.9375E-02,3.4018E-01
6.9000E-09,2.2500E+01,1.3700E+01,2.1500E+01,1.6100E+01,2.8750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1700E+00,5.0000E-02,3.9000E-01,3.5138E+00,3.6958E-01,1.3948E+00,6.1000E-01,6.2700E+00,5.4428E-01,6.4752E-01,2.1707E-02,3.4000E-01
6.8000E-09,2.2500E+01,1.3700E+01,2.1500E+01,1.6100E+01,2.8750E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.4000E-01,2.1300E+00,9.0000E-02,4.0000E-01,3.5159E+00,4.0362E-01,1.3975E+00,6.1000E-01,6.2700E+00,5.4428E-01,6.4439E-01,3.5577E-02,3.8451E-01
6.8000E-09,2.2500E+01,1.3800E+01,2.1500E+01,1.6200E+01,2.8500E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1300E+00,1.4000E-01,3.9000E-01,3.5249E+00,4.4358E-01,1.3996E+00,6.1000E-01,6.2000E+00,5.1361E-01,6.4757E-01,3.7391E-02,3.9548E-01
6.8000E-09,2.2500E+01,1.3800E+01,2.1500E+01,1.6200E+01,2.8500E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.2000E+00,1.6000E-01,3.9000E-01,3.5353E+00,4.8436E-01,1.4012E+00,6.0000E-01,6.2500E+00,5.2480E-01,6.4081E-01,3.6136E-02,3.7489E-01
7.0000E-09,2.2500E+01,1.3800E+01,2.1500E+01,1.6200E+01,2.8500E+01,7.0960E-01,7.4870E-01,7.6020E-01,2.4840E-01,-5.0760E-01,-4.1260E-01,-4.1810E-01,-7.8720E-01,-8.3000E-03,-1.0100E-01,-1.0270E-01,1.0886E+00,1.3000E-01,2.1500E+00,1.1000E-01,3.9000E-01,3.5423E+00,5.2511E-01,1.4031E+00,6.0000E-01,6.3000E+00,5.2480E-01,6.3418E-01,7.1667E-02,4.7166E-01
6.2000E-09,2.2100E+01,1.1600E+01,2.1000E+01,1.4100E+01,2.9500E+01,7.0940E-01,7.4850E-01,7.5980E-01,2.4330E-01,-5.0930E-01,-4.1440E-01,-4.2110E-01,-7.9510E-01,-6.8000E-03,-9.6100E-02,-9.4800E-02,1.1080E+00,1.3000E-01,2.1700E+00,6.0000E-02,3.8000E-01,3.5415E+00,5.6764E-01,1.4042E+00,4.6000E-01,5.6300E+00,7.8540E-01,1.1838E+00,9.5217E-02,5.0000E-01
6.2000E-09,2.2100E+01,1.1600E+01,2.1100E+01,1.4100E+01,2.9250E+01,7.0910E-01,7.4840E-01,7.5850E-01,2.4240E-01,-5.0860E-01,-4.1430E-01,-4.2090E-01,-7.9550E-01,-5.0000E-03,-9.5500E-02,-9.4000E-02,1.1072E+00,1.4000E-01,2.1700E+00,1.3000E-01,3.8000E-01,3.5255E+00,6.0706E-01,1.4044E+00,4.6000E-01,5.7200E+00,7.8540E-01,1.1495E+00,9.5556E-02,5.0000E-01
6.2000E-09,2.2100E+01,1.1600E+01,2.1000E+01,1.4000E+01,2.9500E+01,7.0900E-01,7.4840E-01,7.5850E-01,2.4260E-01,-5.0880E-01,-4.1420E-01,-4.2080E-01,-7.9560E-01,-6.9000E-03,-9.6800E-02,-9.5600E-02,1.1089E+00,1.4000E-01,2.1700E+00,6.0000E-02,3.8000E-01,3.5277E+00,6.4262E-01,1.4046E+00,4.6000E-01,5.6800E+00,8.2885E-01,1.1671E+00,1.0000E-01,4.8279E-01
6.2000E-09,2.2000E+01,1.1500E+01,2.1000E+01,1.4000E+01,2.9500E+01,7.0950E-01,7.4840E-01,7.5830E-01,2.4290E-01,-5.0850E-01,-4.1430E-01,-4.2120E-01,-7.9520E-01,-6.9000E-03,-9.5800E-02,-9.3800E-02,1.1064E+00,1.4000E-01,2.1700E+00,1.3000E-01,3.8000E-01,3.5179E+00,6.7358E-01,1.4046E+00,4.6000E-01,5.7200E+00,8.2885E-01,1.1526E+00,2.7884E-01,5.8234E-01
6.3000E-09,2.2000E+01,1.1500E+01,2.1100E+01,1.4000E+01,2.9750E+01,7.0940E-01,7.4810E-01,7.5780E-01,2.4370E-01,-5.0910E-01,-4.1430E-01,-4.2130E-01,-7.9370E-01,-6.4000E-03,-9.5400E-02,-9.4100E-02,1.1037E+00,1.4000E-01,2.1700E+00,6.0000E-02,3.8000E-01,3.4990E+00,6.9805E-01,1.4045E+00,4.6000E-01,5.7300E+00,8.2885E-01,1.1535E+00,3.3111E-02,3.7194E-01
6.3000E-09,2.2000E+01,1.1500E+01,2.1100E+01,1.4000E+01,2.9750E+01,7.0910E-01,7.4800E-01,7.5850E-01,2.4250E-01,-5.0870E-01,-4.1470E-01,-4.2120E-01,-7.9540E-01,-5.8000E-03,-9.4700E-02,-9.4500E-02,1.1082E+00,1.4000E-01,2.1700E+00,1.3000E-01,3.7000E-01,3.4752E+00,7.1819E-01,1.4052E+00,4.6000E-01,5.9200E+00,7.8540E-01,1.1021E+00,3.5510E-02,3.9157E-01
6.3000E-09,2.2000E+01,1.1600E+01,2.1100E+01,1.4000E+01,3.0000E+01,7.0900E-01,7.4810E-01,7.5800E-01,2.4220E-01,-5.0870E-01,-4.1440E-01,-4.2100E-01,-7.9560E-01,-5.8000E-03,-9.5400E-02,-9.4500E-02,1.1083E+00,1.3000E-01,2.1300E+00,9.0000E-02,3.8000E-01,3.4618E+00,7.3306E-01,1.4049E+00,4.7000E-01,5.9800E+00,7.6412E-01,1.0778E+00,2.8889E-02,3.6342E-01
6.3000E-09,2.2000E+01,1.1600E+01,2.1100E+01,1.4000E+01,2.9750E+01,7.0920E-01,7.4810E-01,7.5780E-01,2.4410E-01,-5.0880E-01,-4.1460E-01,-4.2170E-01,-7.9400E-01,-6.1000E-03,-9.5600E-02,-9.3200E-02,1.1038E+00,1.4000E-01,2.1700E+00,6.0000E-02,3.8000E-01,3.4556E+00,7.3953E-01,1.4049E+00,4.6000E-01,6.0900E+00,7.8540E-01,1.0622E+00,2.9787E-02,3.4000E-01
6.4000E-09,2.2000E+01,1.1600E+01,2.1100E+01,1.4000E+01,2.9750E+01,7.0900E-01,7.4810E-01,7.5810E-01,2.4250E-01,-5.0930E-01,-4.1470E-01,-4.2140E-01,-7.9560E-01,-7.3000E-03,-9.6200E-02,-9.5500E-02,1.1089E+00,1.4000E-01,2.1700E+00,1.3000E-01,3.8000E-01,3.4584E+00,7.3612E-01,1.4058E+00,4.8000E-01,6.0600E+00,7.4376E-01,1.0558E+00,1.3787E-01,5.5812E-01
6.4000E-09,2.2000E+01,1.1500E+01,2.1100E+01,1.4000E+01,3.0000E+01,7.0960E-01,7.4840E-01,7.5960E-01,2.4370E-01,-5.0880E-01,-4.1460E-01,-4.2090E-01,-7.9460E-01,-7.2000E-03,-9.6500E-02,-9.6000E-02,1.1069E+00,1.4000E-01,2.1300E+00,9.0000E-02,3.8000E-01,3.4491E+00,7.2457E-01,1.4070E+00,4.8000E-01,6.0900E+00,7.8540E-01,1.0346E+00,6.3725E-02,3.7412E-01
6.4000E-09,2.2000E+01,1.1500E+01,2.1100E+01,1.3900E+01,2.9750E+01,7.0950E-01,7.4840E-01,7.5780E-01,2.4380E-01,-5.0860E-01,-4.1480E-01,-4.2210E-01,-7.9420E-01,-5.5000E-03,-9.4500E-02,-9.2000E-02,1.1047E+00,1.3000E-01,2.1700E+00,6.0000E-02,3.8000E-01,3.4570E+00,6.9943E-01,1.4066E+00,4.7000E-01,6.1800E+00,8.0667E-01,1.0296E+00,2.0467E-01,6.3892E-01
6.7000E-09,2.2000E+01,1.1400E+01,2.1100E+01,1.3900E+01,2.9750E+01,7.0990E-01,7.4870E-01,7.5860E-01,2.4380E-01,-5.0930E-01,-4.1440E-01,-4.2130E-01,-7.9400E-01,-6.5000E-03,-9.6700E-02,-9.4900E-02,1.1058E+00,1.3000E-01,2.1700E+00,1.0000E-01,3.8000E-01,3.4649E+00,6.7004E-01,1.4132E+00,4.7000E-01,6.0300E+00,8.0667E-01,1.0463E+00,5.5319E-02,4.3015E-01
6.7000E-09,2.2000E+01,1.1400E+01,2.1200E+01,1.3900E+01,3.0000E+01,7.0920E-01,7.4770E-01,7.5750E-01,2.4310E-01,-5.0900E-01,-4.1470E-01,-4.2190E-01,-7.9490E-01,-5.6000E-03,-9.4200E-02,-9.1600E-02,1.1067E+00,1.3000E-01,2.1700E+00,1.3000E-01,3.8000E-01,3.4815E+00,6.6000E-01,1.4181E+00,4.8000E-01,6.1300E+00,7.8540E-01,1.0544E+00,4.0426E-02,3.8969E-01
6.7000E-09,2.2000E+01,1.1400E+01,2.1200E+01,1.3800E+01,3.0000E+01,7.0940E-01,7.4840E-01,7.5820E-01,2.4240E-01,-5.0860E-01,-4.1440E-01,-4.2120E-01,-7.9580E-01,-5.5000E-03,-9.4300E-02,-9.3500E-02,1.1105E+00,1.4000E-01,2.1700E+00,2.3000E-01,3.8000E-01,3.4909E+00,6.4660E-01,1.4199E+00,4.7000E-01,6.0500E+00,8.0667E-01,1.0578E+00,3.9592E-02,3.8969E-01
